marker1_1	marker1_2	marker2_1	marker2_2	cluster	motifname	motiflocid
0.70711	-0.70711	-0.70711	0.70711	2	4	938
0.70711	-0.70711	-0.70711	0.70711	2	4	939
0.70711	-0.70711	-0.70711	0.70711	2	4	941
0.70711	-0.70711	-0.70711	0.70711	2	4	942
0.70711	-0.70711	-0.70711	0.70711	2	4	943
0.70711	-0.70711	-0.70711	0.70711	2	4	944
0.70711	-0.70711	-0.70711	0.70711	2	4	945
0.70711	-0.70711	-0.70711	0.70711	2	4	946
0.70711	-0.70711	-0.70711	0.70711	2	4	947
0.70711	-0.70711	-0.70711	0.70711	2	4	948
0.70711	-0.70711	-0.70711	0.70711	2	4	949
0.70711	-0.70711	-0.70711	0.70711	2	4	950
0.70711	-0.70711	-0.70711	0.70711	2	4	951
0.70711	-0.70711	-0.70711	0.70711	2	4	952
0.70711	-0.70711	-0.70711	0.70711	2	4	953
0.70711	-0.70711	-0.70711	0.70711	2	4	954
0.70711	-0.70711	-0.70711	0.70711	2	4	955
0.70711	-0.70711	-0.70711	0.70711	2	4	956
0.70711	-0.70711	-0.70711	0.70711	2	4	957
0.70711	-0.70711	-0.70711	0.70711	2	4	958
0.70711	-0.70711	-0.70711	0.70711	2	4	959
0.70711	-0.70711	-0.70711	0.70711	2	4	960
0.70711	-0.70711	-0.70711	0.70711	2	4	961
0.70711	-0.70711	-0.70711	0.70711	2	4	962
0.70711	-0.70711	-0.70711	0.70711	2	4	963
0.70711	-0.70711	-0.70711	0.70711	2	4	964
0.70711	-0.70711	-0.70711	0.70711	2	4	965
0.70711	-0.70711	-0.70711	0.70711	2	4	966
0.70711	-0.70711	-0.70711	0.70711	2	4	967
0.70711	-0.70711	-0.70711	0.70711	2	4	968
0.70711	-0.70711	-0.70711	0.70711	2	4	969
0.70711	-0.70711	-0.70711	0.70711	2	4	970
0.70711	-0.70711	-0.70711	0.70711	2	4	971
0.70711	-0.70711	-0.70711	0.70711	2	4	972
0.70711	-0.70711	-0.70711	0.70711	2	4	973
0.70711	-0.70711	-0.70711	0.70711	2	4	974
0.70711	-0.70711	-0.70711	0.70711	2	4	975
0.70711	-0.70711	-0.70711	0.70711	2	4	976
0.70711	-0.70711	-0.70711	0.70711	2	4	977
0.70711	-0.70711	-0.70711	0.70711	2	4	978
0.70711	-0.70711	-0.70711	0.70711	2	4	979
0.70711	-0.70711	-0.70711	0.70711	2	4	981
0.70711	-0.70711	-0.70711	0.70711	2	4	982
0.70711	-0.70711	-0.70711	0.70711	2	4	983
0.70711	-0.70711	-0.70711	0.70711	2	4	984
0.70711	-0.70711	-0.70711	0.70711	2	4	985
0.70711	-0.70711	-0.70711	0.70711	2	4	986
0.70711	-0.70711	-0.70711	0.70711	2	4	987
0.70711	-0.70711	-0.70711	0.70711	2	4	988
0.70711	-0.70711	-0.70711	0.70711	2	4	989
0.70711	-0.70711	-0.70711	0.70711	2	4	990
0.70711	-0.70711	-0.70711	0.70711	2	4	991
0.70711	-0.70711	-0.70711	0.70711	2	4	992
0.70711	-0.70711	-0.70711	0.70711	2	4	993
0.70711	-0.70711	-0.70711	0.70711	2	4	994
0.70711	-0.70711	-0.70711	0.70711	2	4	995
0.70711	-0.70711	-0.70711	0.70711	2	4	996
0.70711	-0.70711	-0.70711	0.70711	2	4	997
0.70711	-0.70711	-0.70711	0.70711	2	4	998
0.70711	-0.70711	-0.70711	0.70711	2	4	999
0.70711	-0.70711	-0.70711	0.70711	2	4	1000
-0.70711	0.70711	-0.70711	0.70711	3	5	1
-0.70711	0.70711	0.70711	-0.70711	1	5	2
-0.70711	0.70711	-0.70711	0.70711	3	5	3
-0.70711	0.70711	0.70711	-0.70711	1	5	4
-0.70711	0.70711	0.70711	-0.70711	1	5	5
0.70711	-0.70711	0.70711	-0.70711	4	5	6
-0.70711	0.70711	-0.70711	0.70711	3	5	7
0.70711	-0.70711	-0.70711	0.70711	2	5	8
0.70711	-0.70711	-0.70711	0.70711	2	5	9
0.70711	-0.70711	0.70711	-0.70711	4	5	10
0.70711	-0.70711	0.70711	-0.70711	4	5	11
0.70711	-0.70711	-0.70711	0.70711	2	5	12
0.70711	-0.70711	0.70711	-0.70711	4	5	13
-0.70711	0.70711	-0.70711	0.70711	3	5	14
0.70711	-0.70711	-0.70711	0.70711	2	5	15
0.70711	-0.70711	-0.70711	0.70711	2	5	16
0.70711	-0.70711	0.70711	-0.70711	4	5	17
0.70711	-0.70711	0.70711	-0.70711	4	5	18
-0.70711	0.70711	0.70711	-0.70711	1	5	19
0.70711	-0.70711	0.70711	-0.70711	4	5	20
-0.70711	0.70711	-0.70711	0.70711	3	5	21
-0.70711	0.70711	-0.70711	0.70711	3	5	22
0.70711	-0.70711	-0.70711	0.70711	2	5	23
-0.70711	0.70711	0.70711	-0.70711	1	5	24
-0.70711	0.70711	-0.70711	0.70711	3	5	25
0.70711	-0.70711	-0.70711	0.70711	2	5	26
-0.70711	0.70711	0.70711	-0.70711	1	5	27
0.70711	-0.70711	-0.70711	0.70711	2	5	29
0.70711	-0.70711	-0.70711	0.70711	2	5	30
0.70711	-0.70711	0.70711	-0.70711	4	5	31
-0.70711	0.70711	-0.70711	0.70711	3	5	32
-0.70711	0.70711	-0.70711	0.70711	3	5	33
0.70711	-0.70711	0.70711	-0.70711	4	5	34
0.70711	-0.70711	-0.70711	0.70711	2	5	35
-0.70711	0.70711	-0.70711	0.70711	3	5	36
-0.70711	0.70711	-0.70711	0.70711	3	5	37
-0.70711	0.70711	0.70711	-0.70711	1	5	38
-0.70711	0.70711	-0.70711	0.70711	3	5	40
0.70711	-0.70711	-0.70711	0.70711	2	5	41
-0.70711	0.70711	0.70711	-0.70711	1	5	42
-0.70711	0.70711	0.70711	-0.70711	1	5	44
-0.70711	0.70711	-0.70711	0.70711	3	5	45
-0.70711	0.70711	0.70711	-0.70711	1	5	46
-0.70711	0.70711	-0.70711	0.70711	3	5	47
0.70711	-0.70711	-0.70711	0.70711	2	5	48
-0.70711	0.70711	-0.70711	0.70711	3	5	49
0.70711	-0.70711	0.70711	-0.70711	4	5	50
-0.70711	0.70711	0.70711	-0.70711	1	5	51
-0.70711	0.70711	0.70711	-0.70711	1	5	52
-0.70711	0.70711	0.70711	-0.70711	1	5	53
-0.70711	0.70711	0.70711	-0.70711	1	5	54
-0.70711	0.70711	0.70711	-0.70711	1	5	55
-0.70711	0.70711	0.70711	-0.70711	1	5	56
-0.70711	0.70711	0.70711	-0.70711	1	5	57
-0.70711	0.70711	-0.70711	0.70711	3	5	58
0.70711	-0.70711	-0.70711	0.70711	2	5	59
0.70711	-0.70711	-0.70711	0.70711	2	5	60
0.70711	-0.70711	0.70711	-0.70711	4	5	61
-0.70711	0.70711	0.70711	-0.70711	1	5	62
0.70711	-0.70711	0.70711	-0.70711	4	5	63
0.70711	-0.70711	0.70711	-0.70711	4	5	65
0.70711	-0.70711	0.70711	-0.70711	4	5	66
0.70711	-0.70711	0.70711	-0.70711	4	5	67
0.70711	-0.70711	-0.70711	0.70711	2	5	68
-0.70711	0.70711	-0.70711	0.70711	3	5	69
-0.70711	0.70711	-0.70711	0.70711	3	5	70
-0.70711	0.70711	-0.70711	0.70711	3	5	71
0.70711	-0.70711	-0.70711	0.70711	2	5	72
-0.70711	0.70711	-0.70711	0.70711	3	5	73
-0.70711	0.70711	-0.70711	0.70711	3	5	74
-0.70711	0.70711	-0.70711	0.70711	3	5	75
-0.70711	0.70711	-0.70711	0.70711	3	5	76
-0.70711	0.70711	0.70711	-0.70711	1	5	77
0.70711	-0.70711	-0.70711	0.70711	2	5	78
-0.70711	0.70711	-0.70711	0.70711	3	5	79
0.70711	-0.70711	0.70711	-0.70711	4	5	80
0.70711	-0.70711	-0.70711	0.70711	2	5	81
-0.70711	0.70711	0.70711	-0.70711	1	5	82
-0.70711	0.70711	-0.70711	0.70711	3	5	83
-0.70711	0.70711	0.70711	-0.70711	1	5	85
-0.70711	0.70711	-0.70711	0.70711	3	5	86
-0.70711	0.70711	0.70711	-0.70711	1	5	87
-0.70711	0.70711	0.70711	-0.70711	1	5	88
-0.70711	0.70711	-0.70711	0.70711	3	5	89
-0.70711	0.70711	0.70711	-0.70711	1	5	90
0.70711	-0.70711	0.70711	-0.70711	4	5	91
-0.70711	0.70711	0.70711	-0.70711	1	5	92
-0.70711	0.70711	0.70711	-0.70711	1	5	93
0.70711	-0.70711	0.70711	-0.70711	4	5	95
-0.70711	0.70711	-0.70711	0.70711	3	5	96
-0.70711	0.70711	-0.70711	0.70711	3	5	97
-0.70711	0.70711	-0.70711	0.70711	3	5	98
0.70711	-0.70711	-0.70711	0.70711	2	5	99
0.70711	-0.70711	0.70711	-0.70711	4	5	100
-0.70711	0.70711	0.70711	-0.70711	1	5	102
0.70711	-0.70711	-0.70711	0.70711	2	5	103
-0.70711	0.70711	0.70711	-0.70711	1	5	104
0.70711	-0.70711	-0.70711	0.70711	2	5	105
0.70711	-0.70711	-0.70711	0.70711	2	5	107
0.70711	-0.70711	-0.70711	0.70711	2	5	108
0.70711	-0.70711	-0.70711	0.70711	2	5	109
0.70711	-0.70711	0.70711	-0.70711	4	5	110
0.70711	-0.70711	-0.70711	0.70711	2	5	111
-0.70711	0.70711	0.70711	-0.70711	1	5	112
-0.70711	0.70711	-0.70711	0.70711	3	5	113
0.70711	-0.70711	-0.70711	0.70711	2	5	114
-0.70711	0.70711	-0.70711	0.70711	3	5	115
-0.70711	0.70711	0.70711	-0.70711	1	5	116
-0.70711	0.70711	-0.70711	0.70711	3	5	117
0.70711	-0.70711	-0.70711	0.70711	2	5	118
-0.70711	0.70711	-0.70711	0.70711	3	5	119
-0.70711	0.70711	-0.70711	0.70711	3	5	120
-0.70711	0.70711	0.70711	-0.70711	1	5	121
0.70711	-0.70711	-0.70711	0.70711	2	5	122
0.70711	-0.70711	0.70711	-0.70711	4	5	123
0.70711	-0.70711	-0.70711	0.70711	2	5	124
-0.70711	0.70711	-0.70711	0.70711	3	5	125
-0.70711	0.70711	-0.70711	0.70711	3	5	126
-0.70711	0.70711	-0.70711	0.70711	3	5	128
0.70711	-0.70711	0.70711	-0.70711	4	5	129
0.70711	-0.70711	-0.70711	0.70711	2	5	130
-0.70711	0.70711	0.70711	-0.70711	1	5	131
-0.70711	0.70711	-0.70711	0.70711	3	5	133
0.70711	-0.70711	-0.70711	0.70711	2	5	135
-0.70711	0.70711	-0.70711	0.70711	3	5	136
-0.70711	0.70711	-0.70711	0.70711	3	5	137
-0.70711	0.70711	-0.70711	0.70711	3	5	138
0.70711	-0.70711	0.70711	-0.70711	4	5	139
-0.70711	0.70711	-0.70711	0.70711	3	5	140
0.70711	-0.70711	0.70711	-0.70711	4	5	142
0.70711	-0.70711	-0.70711	0.70711	2	5	143
-0.70711	0.70711	0.70711	-0.70711	1	5	144
0.70711	-0.70711	-0.70711	0.70711	2	5	145
0.70711	-0.70711	0.70711	-0.70711	4	5	146
0.70711	-0.70711	-0.70711	0.70711	2	5	147
0.70711	-0.70711	-0.70711	0.70711	2	5	148
-0.70711	0.70711	0.70711	-0.70711	1	5	149
-0.70711	0.70711	-0.70711	0.70711	3	5	150
0.70711	-0.70711	0.70711	-0.70711	4	5	151
-0.70711	0.70711	-0.70711	0.70711	3	5	152
0.70711	-0.70711	-0.70711	0.70711	2	5	153
-0.70711	0.70711	0.70711	-0.70711	1	5	154
-0.70711	0.70711	-0.70711	0.70711	3	5	155
0.70711	-0.70711	0.70711	-0.70711	4	5	156
0.70711	-0.70711	0.70711	-0.70711	4	5	157
0.70711	-0.70711	0.70711	-0.70711	4	5	158
0.70711	-0.70711	0.70711	-0.70711	4	5	159
0.70711	-0.70711	0.70711	-0.70711	4	5	160
0.70711	-0.70711	0.70711	-0.70711	4	5	161
0.70711	-0.70711	-0.70711	0.70711	2	5	162
-0.70711	0.70711	-0.70711	0.70711	3	5	163
0.70711	-0.70711	0.70711	-0.70711	4	5	164
-0.70711	0.70711	-0.70711	0.70711	3	5	165
0.70711	-0.70711	-0.70711	0.70711	2	5	168
-0.70711	0.70711	0.70711	-0.70711	1	5	169
-0.70711	0.70711	-0.70711	0.70711	3	5	170
-0.70711	0.70711	0.70711	-0.70711	1	5	171
0.70711	-0.70711	-0.70711	0.70711	2	5	172
-0.70711	0.70711	-0.70711	0.70711	3	5	173
0.70711	-0.70711	-0.70711	0.70711	2	5	176
0.70711	-0.70711	-0.70711	0.70711	2	5	177
0.70711	-0.70711	0.70711	-0.70711	4	5	178
0.70711	-0.70711	-0.70711	0.70711	2	5	179
-0.70711	0.70711	-0.70711	0.70711	3	5	180
-0.70711	0.70711	0.70711	-0.70711	1	5	182
-0.70711	0.70711	-0.70711	0.70711	3	5	184
-0.70711	0.70711	0.70711	-0.70711	1	5	185
0.70711	-0.70711	0.70711	-0.70711	4	5	186
-0.70711	0.70711	-0.70711	0.70711	3	5	187
-0.70711	0.70711	-0.70711	0.70711	3	5	189
-0.70711	0.70711	0.70711	-0.70711	1	5	190
0.70711	-0.70711	-0.70711	0.70711	2	5	191
0.70711	-0.70711	0.70711	-0.70711	4	5	192
0.70711	-0.70711	-0.70711	0.70711	2	5	193
0.70711	-0.70711	-0.70711	0.70711	2	5	194
0.70711	-0.70711	0.70711	-0.70711	4	5	195
-0.70711	0.70711	-0.70711	0.70711	3	5	196
-0.70711	0.70711	-0.70711	0.70711	3	5	197
0.70711	-0.70711	-0.70711	0.70711	2	5	198
0.70711	-0.70711	0.70711	-0.70711	4	5	199
-0.70711	0.70711	-0.70711	0.70711	3	5	200
0.70711	-0.70711	-0.70711	0.70711	2	5	202
0.70711	-0.70711	-0.70711	0.70711	2	5	203
-0.70711	0.70711	0.70711	-0.70711	1	5	204
-0.70711	0.70711	-0.70711	0.70711	3	5	205
0.70711	-0.70711	-0.70711	0.70711	2	5	206
0.70711	-0.70711	0.70711	-0.70711	4	5	207
-0.70711	0.70711	-0.70711	0.70711	3	5	208
0.70711	-0.70711	0.70711	-0.70711	4	5	209
0.70711	-0.70711	0.70711	-0.70711	4	5	210
0.70711	-0.70711	-0.70711	0.70711	2	5	211
0.70711	-0.70711	0.70711	-0.70711	4	5	212
0.70711	-0.70711	0.70711	-0.70711	4	5	213
0.70711	-0.70711	0.70711	-0.70711	4	5	215
-0.70711	0.70711	-0.70711	0.70711	3	5	216
0.70711	-0.70711	-0.70711	0.70711	2	5	217
-0.70711	0.70711	0.70711	-0.70711	1	5	218
0.70711	-0.70711	0.70711	-0.70711	4	5	219
0.70711	-0.70711	-0.70711	0.70711	2	5	220
0.70711	-0.70711	0.70711	-0.70711	4	5	222
0.70711	-0.70711	0.70711	-0.70711	4	5	223
0.70711	-0.70711	0.70711	-0.70711	4	5	224
-0.70711	0.70711	-0.70711	0.70711	3	5	225
-0.70711	0.70711	-0.70711	0.70711	3	5	226
0.70711	-0.70711	-0.70711	0.70711	2	5	228
0.70711	-0.70711	0.70711	-0.70711	4	5	229
-0.70711	0.70711	-0.70711	0.70711	3	5	230
-0.70711	0.70711	-0.70711	0.70711	3	5	231
0.70711	-0.70711	-0.70711	0.70711	2	5	232
-0.70711	0.70711	-0.70711	0.70711	3	5	233
0.70711	-0.70711	0.70711	-0.70711	4	5	234
0.70711	-0.70711	0.70711	-0.70711	4	5	235
0.70711	-0.70711	0.70711	-0.70711	4	5	236
0.70711	-0.70711	0.70711	-0.70711	4	5	237
0.70711	-0.70711	-0.70711	0.70711	2	5	238
-0.70711	0.70711	0.70711	-0.70711	1	5	239
0.70711	-0.70711	-0.70711	0.70711	2	5	242
-0.70711	0.70711	0.70711	-0.70711	1	5	243
-0.70711	0.70711	-0.70711	0.70711	3	5	244
0.70711	-0.70711	-0.70711	0.70711	2	5	245
-0.70711	0.70711	0.70711	-0.70711	1	5	246
-0.70711	0.70711	-0.70711	0.70711	3	5	247
-0.70711	0.70711	0.70711	-0.70711	1	5	248
0.70711	-0.70711	-0.70711	0.70711	2	5	249
0.70711	-0.70711	0.70711	-0.70711	4	5	250
0.70711	-0.70711	-0.70711	0.70711	2	5	251
0.70711	-0.70711	-0.70711	0.70711	2	5	252
-0.70711	0.70711	0.70711	-0.70711	1	5	253
0.70711	-0.70711	-0.70711	0.70711	2	5	255
-0.70711	0.70711	0.70711	-0.70711	1	5	256
0.70711	-0.70711	0.70711	-0.70711	4	5	257
-0.70711	0.70711	-0.70711	0.70711	3	5	258
-0.70711	0.70711	-0.70711	0.70711	3	5	259
-0.70711	0.70711	-0.70711	0.70711	3	5	260
0.70711	-0.70711	-0.70711	0.70711	2	5	262
0.70711	-0.70711	-0.70711	0.70711	2	5	263
0.70711	-0.70711	-0.70711	0.70711	2	5	264
-0.70711	0.70711	0.70711	-0.70711	1	5	265
0.70711	-0.70711	0.70711	-0.70711	4	5	266
0.70711	-0.70711	0.70711	-0.70711	4	5	267
-0.70711	0.70711	-0.70711	0.70711	3	5	268
0.70711	-0.70711	-0.70711	0.70711	2	5	269
0.70711	-0.70711	-0.70711	0.70711	2	5	270
0.70711	-0.70711	0.70711	-0.70711	4	5	271
0.70711	-0.70711	0.70711	-0.70711	4	5	272
0.70711	-0.70711	-0.70711	0.70711	2	5	273
0.70711	-0.70711	-0.70711	0.70711	2	5	274
-0.70711	0.70711	-0.70711	0.70711	3	5	275
0.70711	-0.70711	-0.70711	0.70711	2	5	277
-0.70711	0.70711	0.70711	-0.70711	1	5	278
0.70711	-0.70711	-0.70711	0.70711	2	5	279
0.70711	-0.70711	0.70711	-0.70711	4	5	280
-0.70711	0.70711	-0.70711	0.70711	3	5	282
-0.70711	0.70711	-0.70711	0.70711	3	5	283
-0.70711	0.70711	-0.70711	0.70711	3	5	284
0.70711	-0.70711	0.70711	-0.70711	4	5	285
-0.70711	0.70711	0.70711	-0.70711	1	5	286
-0.70711	0.70711	-0.70711	0.70711	3	5	287
0.70711	-0.70711	-0.70711	0.70711	2	5	288
-0.70711	0.70711	0.70711	-0.70711	1	5	290
-0.70711	0.70711	0.70711	-0.70711	1	5	291
-0.70711	0.70711	-0.70711	0.70711	3	5	292
-0.70711	0.70711	-0.70711	0.70711	3	5	293
0.70711	-0.70711	-0.70711	0.70711	2	5	295
-0.70711	0.70711	0.70711	-0.70711	1	5	296
0.70711	-0.70711	0.70711	-0.70711	4	5	297
0.70711	-0.70711	0.70711	-0.70711	4	5	298
-0.70711	0.70711	-0.70711	0.70711	3	5	299
-0.70711	0.70711	-0.70711	0.70711	3	5	300
-0.70711	0.70711	0.70711	-0.70711	1	5	302
-0.70711	0.70711	0.70711	-0.70711	1	5	303
-0.70711	0.70711	-0.70711	0.70711	3	5	304
-0.70711	0.70711	-0.70711	0.70711	3	5	305
-0.70711	0.70711	0.70711	-0.70711	1	5	306
0.70711	-0.70711	-0.70711	0.70711	2	5	307
-0.70711	0.70711	-0.70711	0.70711	3	5	309
0.70711	-0.70711	0.70711	-0.70711	4	5	310
0.70711	-0.70711	0.70711	-0.70711	4	5	311
-0.70711	0.70711	-0.70711	0.70711	3	5	312
0.70711	-0.70711	-0.70711	0.70711	2	5	313
0.70711	-0.70711	0.70711	-0.70711	4	5	314
-0.70711	0.70711	0.70711	-0.70711	1	5	316
0.70711	-0.70711	-0.70711	0.70711	2	5	317
0.70711	-0.70711	-0.70711	0.70711	2	5	318
-0.70711	0.70711	0.70711	-0.70711	1	5	319
0.70711	-0.70711	-0.70711	0.70711	2	5	320
-0.70711	0.70711	-0.70711	0.70711	3	5	322
0.70711	-0.70711	0.70711	-0.70711	4	5	323
-0.70711	0.70711	0.70711	-0.70711	1	5	324
0.70711	-0.70711	0.70711	-0.70711	4	5	325
0.70711	-0.70711	-0.70711	0.70711	2	5	326
-0.70711	0.70711	-0.70711	0.70711	3	5	327
0.70711	-0.70711	-0.70711	0.70711	2	5	328
0.70711	-0.70711	-0.70711	0.70711	2	5	329
-0.70711	0.70711	-0.70711	0.70711	3	5	330
0.70711	-0.70711	-0.70711	0.70711	2	5	331
-0.70711	0.70711	-0.70711	0.70711	3	5	332
0.70711	-0.70711	-0.70711	0.70711	2	5	335
0.70711	-0.70711	0.70711	-0.70711	4	5	336
-0.70711	0.70711	-0.70711	0.70711	3	5	337
-0.70711	0.70711	-0.70711	0.70711	3	5	338
-0.70711	0.70711	-0.70711	0.70711	3	5	339
-0.70711	0.70711	-0.70711	0.70711	3	5	342
0.70711	-0.70711	0.70711	-0.70711	4	5	343
-0.70711	0.70711	0.70711	-0.70711	1	5	344
-0.70711	0.70711	-0.70711	0.70711	3	5	345
-0.70711	0.70711	0.70711	-0.70711	1	5	346
0.70711	-0.70711	-0.70711	0.70711	2	5	347
-0.70711	0.70711	0.70711	-0.70711	1	5	348
0.70711	-0.70711	-0.70711	0.70711	2	5	349
-0.70711	0.70711	0.70711	-0.70711	1	5	350
-0.70711	0.70711	-0.70711	0.70711	3	5	351
0.70711	-0.70711	-0.70711	0.70711	2	5	352
0.70711	-0.70711	0.70711	-0.70711	4	5	353
-0.70711	0.70711	-0.70711	0.70711	3	5	354
0.70711	-0.70711	-0.70711	0.70711	2	5	355
0.70711	-0.70711	-0.70711	0.70711	2	5	356
0.70711	-0.70711	0.70711	-0.70711	4	5	357
0.70711	-0.70711	-0.70711	0.70711	2	5	358
0.70711	-0.70711	0.70711	-0.70711	4	5	359
-0.70711	0.70711	0.70711	-0.70711	1	5	360
0.70711	-0.70711	0.70711	-0.70711	4	5	362
-0.70711	0.70711	0.70711	-0.70711	1	5	363
-0.70711	0.70711	-0.70711	0.70711	3	5	364
-0.70711	0.70711	-0.70711	0.70711	3	5	365
-0.70711	0.70711	-0.70711	0.70711	3	5	366
0.70711	-0.70711	0.70711	-0.70711	4	5	367
0.70711	-0.70711	-0.70711	0.70711	2	5	368
-0.70711	0.70711	0.70711	-0.70711	1	5	369
0.70711	-0.70711	0.70711	-0.70711	4	5	370
0.70711	-0.70711	-0.70711	0.70711	2	5	371
-0.70711	0.70711	0.70711	-0.70711	1	5	372
0.70711	-0.70711	-0.70711	0.70711	2	5	373
0.70711	-0.70711	-0.70711	0.70711	2	5	375
0.70711	-0.70711	-0.70711	0.70711	2	5	376
-0.70711	0.70711	0.70711	-0.70711	1	5	377
-0.70711	0.70711	0.70711	-0.70711	1	5	378
0.70711	-0.70711	-0.70711	0.70711	2	5	380
-0.70711	0.70711	-0.70711	0.70711	3	5	382
0.70711	-0.70711	0.70711	-0.70711	4	5	383
-0.70711	0.70711	0.70711	-0.70711	1	5	384
-0.70711	0.70711	-0.70711	0.70711	3	5	385
0.70711	-0.70711	0.70711	-0.70711	4	5	386
0.70711	-0.70711	-0.70711	0.70711	2	5	387
-0.70711	0.70711	-0.70711	0.70711	3	5	388
0.70711	-0.70711	0.70711	-0.70711	4	5	389
-0.70711	0.70711	-0.70711	0.70711	3	5	390
0.70711	-0.70711	-0.70711	0.70711	2	5	391
0.70711	-0.70711	-0.70711	0.70711	2	5	392
0.70711	-0.70711	0.70711	-0.70711	4	5	393
-0.70711	0.70711	0.70711	-0.70711	1	5	394
0.70711	-0.70711	0.70711	-0.70711	4	5	395
-0.70711	0.70711	0.70711	-0.70711	1	5	396
-0.70711	0.70711	0.70711	-0.70711	1	5	397
0.70711	-0.70711	-0.70711	0.70711	2	5	398
0.70711	-0.70711	-0.70711	0.70711	2	5	399
-0.70711	0.70711	0.70711	-0.70711	1	5	400
0.70711	-0.70711	-0.70711	0.70711	2	5	401
-0.70711	0.70711	0.70711	-0.70711	1	5	402
0.70711	-0.70711	0.70711	-0.70711	4	5	403
0.70711	-0.70711	0.70711	-0.70711	4	5	404
0.70711	-0.70711	0.70711	-0.70711	4	5	405
-0.70711	0.70711	0.70711	-0.70711	1	5	406
-0.70711	0.70711	-0.70711	0.70711	3	5	407
-0.70711	0.70711	0.70711	-0.70711	1	5	408
0.70711	-0.70711	-0.70711	0.70711	2	5	409
-0.70711	0.70711	0.70711	-0.70711	1	5	410
-0.70711	0.70711	-0.70711	0.70711	3	5	411
0.70711	-0.70711	-0.70711	0.70711	2	5	412
0.70711	-0.70711	-0.70711	0.70711	2	5	413
-0.70711	0.70711	-0.70711	0.70711	3	5	415
0.70711	-0.70711	-0.70711	0.70711	2	5	416
0.70711	-0.70711	-0.70711	0.70711	2	5	417
-0.70711	0.70711	-0.70711	0.70711	3	5	418
0.70711	-0.70711	0.70711	-0.70711	4	5	419
0.70711	-0.70711	-0.70711	0.70711	2	5	420
0.70711	-0.70711	-0.70711	0.70711	2	5	422
-0.70711	0.70711	-0.70711	0.70711	3	5	423
-0.70711	0.70711	0.70711	-0.70711	1	5	424
-0.70711	0.70711	0.70711	-0.70711	1	5	425
-0.70711	0.70711	-0.70711	0.70711	3	5	426
0.70711	-0.70711	0.70711	-0.70711	4	5	427
0.70711	-0.70711	0.70711	-0.70711	4	5	428
0.70711	-0.70711	0.70711	-0.70711	4	5	429
0.70711	-0.70711	-0.70711	0.70711	2	5	430
0.70711	-0.70711	0.70711	-0.70711	4	5	431
0.70711	-0.70711	-0.70711	0.70711	2	5	432
-0.70711	0.70711	0.70711	-0.70711	1	5	433
-0.70711	0.70711	-0.70711	0.70711	3	5	434
-0.70711	0.70711	0.70711	-0.70711	1	5	435
-0.70711	0.70711	-0.70711	0.70711	3	5	436
-0.70711	0.70711	0.70711	-0.70711	1	5	437
-0.70711	0.70711	0.70711	-0.70711	1	5	438
0.70711	-0.70711	-0.70711	0.70711	2	5	439
0.70711	-0.70711	-0.70711	0.70711	2	5	440
-0.70711	0.70711	0.70711	-0.70711	1	5	441
0.70711	-0.70711	-0.70711	0.70711	2	5	442
0.70711	-0.70711	-0.70711	0.70711	2	5	443
-0.70711	0.70711	-0.70711	0.70711	3	5	444
0.70711	-0.70711	-0.70711	0.70711	2	5	445
-0.70711	0.70711	0.70711	-0.70711	1	5	446
0.70711	-0.70711	-0.70711	0.70711	2	5	447
-0.70711	0.70711	-0.70711	0.70711	3	5	448
0.70711	-0.70711	0.70711	-0.70711	4	5	449
-0.70711	0.70711	0.70711	-0.70711	1	5	450
0.70711	-0.70711	-0.70711	0.70711	2	5	451
0.70711	-0.70711	0.70711	-0.70711	4	5	452
0.70711	-0.70711	-0.70711	0.70711	2	5	453
-0.70711	0.70711	-0.70711	0.70711	3	5	455
0.70711	-0.70711	-0.70711	0.70711	2	5	456
0.70711	-0.70711	0.70711	-0.70711	4	5	457
-0.70711	0.70711	0.70711	-0.70711	1	5	458
-0.70711	0.70711	0.70711	-0.70711	1	5	459
0.70711	-0.70711	0.70711	-0.70711	4	5	460
-0.70711	0.70711	-0.70711	0.70711	3	5	462
0.70711	-0.70711	-0.70711	0.70711	2	5	463
-0.70711	0.70711	0.70711	-0.70711	1	5	464
0.70711	-0.70711	0.70711	-0.70711	4	5	465
-0.70711	0.70711	0.70711	-0.70711	1	5	466
0.70711	-0.70711	-0.70711	0.70711	2	5	467
0.70711	-0.70711	-0.70711	0.70711	2	5	468
0.70711	-0.70711	-0.70711	0.70711	2	5	469
-0.70711	0.70711	0.70711	-0.70711	1	5	470
-0.70711	0.70711	-0.70711	0.70711	3	5	471
-0.70711	0.70711	0.70711	-0.70711	1	5	472
0.70711	-0.70711	-0.70711	0.70711	2	5	473
0.70711	-0.70711	0.70711	-0.70711	4	5	474
0.70711	-0.70711	-0.70711	0.70711	2	5	475
-0.70711	0.70711	-0.70711	0.70711	3	5	476
-0.70711	0.70711	0.70711	-0.70711	1	5	477
-0.70711	0.70711	-0.70711	0.70711	3	5	478
0.70711	-0.70711	0.70711	-0.70711	4	5	479
-0.70711	0.70711	0.70711	-0.70711	1	5	480
0.70711	-0.70711	0.70711	-0.70711	4	5	481
-0.70711	0.70711	-0.70711	0.70711	3	5	483
-0.70711	0.70711	-0.70711	0.70711	3	5	484
0.70711	-0.70711	-0.70711	0.70711	2	5	486
